run_accession	genome_size
SRR27135495	5164121
SRR27132525	5164992
SRR27132516	5162586
SRR27132524	5163000
SRR27135430	5162678
SRR27132519	5163471
SRR27132527	5162980
SRR27132522	5163249
SRR27135494	5163934
SRR27132517	5162599
SRR27132515	5160760
SRR27136152	5463805
SRR27136119	5564199
SRR27136116	5499610
SRR27136118	5497816
SRR27136153	5384664
SRR27136154	5527097
SRR27136150	5611329
SRR27136151	5440235
SRR27136117	5468442
SRR27136329	4550250
SRR27136327	5543297
SRR27136328	4653740
SRR27144185	5620732
SRR27144999	5008114
SRR27145000	5095173
SRR27145081	5166319
SRR27145084	5119451
SRR27145082	5119058
SRR27145083	5122800
SRR27145086	5147864
SRR27145088	5150346
SRR27145085	5153220
SRR27151384	4646564
SRR27151381	5064764
SRR27148349	4779201
SRR27147096	5124356
SRR27147095	5005585
SRR27147126	5643973
SRR27147143	5551734
SRR27148989	5038807
SRR27148421	5084858
SRR27148422	5137382
SRR27148992	4945850
SRR27148991	5076401
SRR27148997	5103098
SRR27148994	5346304
SRR27149004	5565919
SRR27149141	5218098
SRR27149026	5372198
SRR27149487	4938849
SRR27149791	4568180
SRR27149485	4608351
SRR27149484	5427425
SRR27149818	4998779
SRR27149502	4842154
SRR27149501	4619607
SRR27149505	5514215
SRR27149545	4743795
SRR27149592	5131738
SRR27149591	5158225
SRR27150537	5271554
SRR27150535	4816528
SRR27150533	5113706
SRR27150538	5283171
SRR27150672	5275295
SRR27150673	5170325
SRR27164852	4847429
SRR27164860	4890767
SRR27164857	4875296
SRR27164862	4940299
SRR27164858	5035605
SRR27164851	5547828
SRR27164859	5567532
SRR27164868	5547819
SRR27164856	4957298
SRR27164861	4908709
SRR27164866	4888273
SRR27164863	4914591
SRR27164853	4888107
SRR27164867	4546102
SRR27164865	4896575
SRR27164855	4913996
SRR27164870	4828355
SRR27164864	4906798
SRR27164854	4914766
SRR27164869	4931783
SRR27173206	5584262
SRR27174063	4714009
SRR27174725	5176095
SRR27174726	5384363
SRR27174731	4956892
SRR27174728	5264381
SRR27174727	4813213
SRR27174762	5415325
SRR27174759	4809178
SRR27174749	5265226
SRR27174748	5370951
SRR27174747	4952696
SRR27174743	5440659
SRR27175177	5545755
SRR27175180	5360882
SRR27175176	5055347
SRR27175301	5501232
SRR27175776	5275726
SRR27175779	5449711
SRR27176204	5194039
SRR27176587	5527000
SRR27176578	5560269
SRR27176593	5434666
SRR27176580	5093376
SRR27176589	5470442
SRR27176585	5471510
SRR27176582	5584154
SRR27176575	5580746
SRR27176613	5444505
SRR27176603	5588359
SRR27176599	4561056
SRR27176598	4533161
SRR27176600	5270911
SRR27176597	5121719
SRR27176602	4609314
SRR27176778	5227216
SRR27176775	5245399
SRR27176617	4734684
SRR27176610	5314545
SRR27176614	4867201
SRR27176612	5060738
SRR27176601	4571880
SRR27176605	4566069
SRR27176604	4735881
SRR27176607	4891471
SRR27176616	4745903
SRR27176615	4555544
SRR27177344	4736695
SRR27176609	4734589
SRR27176611	4735671
SRR27176701	5812550
SRR27177490	4962159
SRR27176703	5200863
SRR27176702	5015058
SRR27177498	4593484
SRR27177516	5076760
SRR27177608	4989499
SRR27177607	4900446
SRR27177606	5199554
SRR27177605	5250022
SRR27177604	5413523
SRR27177603	5386736
SRR27177760	4545555
SRR27177759	5197346
SRR27177758	5591507
SRR27178061	4854644
SRR27178060	5216473
SRR27178058	5323583
SRR27178057	5274174
SRR27178053	5186891
SRR27178052	5057862
SRR27178051	5270823
SRR27178059	5678693
SRR27178086	4988170
SRR27178085	4822966
SRR27178302	5578509
SRR27178301	5531968
SRR27178349	5428115
SRR27178434	5498218
SRR27178429	5501456
SRR27178427	5464417
SRR27178428	5596213
SRR27178432	5496197
SRR27178435	5422401
SRR27178430	5501521
SRR27178431	5500494
SRR27178433	5437513
SRR27184078	5260510
SRR27184595	5653252
SRR27184596	5470434
SRR27184737	4865949
SRR27184735	5359727
SRR27184736	4519480
SRR27184734	5058183
SRR27184740	4865326
SRR27184739	5554367
SRR27184738	5706993
SRR27184775	5202665
SRR27185326	5626246
SRR27185327	5726149
SRR27185325	5359523
SRR27185765	5180717
SRR27185763	5236250
SRR27185907	5034310
SRR27186018	4852485
SRR27186957	5226159
SRR27186954	5017577
SRR27186953	5248458
SRR27186952	5247505
SRR27186951	5153320
SRR27186950	5566223
SRR27187053	5087202
SRR27187114	4995236
SRR27187112	4856832
SRR27187661	5511051
SRR27187918	4970366
SRR27187915	5097251
SRR27187913	5159750
SRR27187911	4783726
SRR27196854	5508481
SRR27196853	5054482
SRR27197291	5163955
SRR27197292	5146337
SRR27197289	5162867
SRR27197290	5164163
SRR27198637	5103338
SRR27198638	5380818
SRR27198636	4824323
SRR27198635	4823487
SRR27200107	4592536
SRR27200106	4636496
SRR27200108	4897864
SRR27200109	5660505
SRR27200169	5462203
SRR27200168	4881259
SRR27200172	5471388
SRR27200171	4852475
SRR27200167	4801754
SRR27200170	4810996
SRR27200173	4670462
SRR27200181	5215653
SRR27200180	5430008
SRR27200189	4904890
SRR27200188	5651565
SRR27200190	5477257
SRR27200182	5244183
SRR27200198	5425386
SRR27200199	5204869
SRR27200274	4698245
SRR27200272	4611090
SRR27200273	4683081
SRR27200271	4512831
SRR27200302	4633131
SRR27200473	4493469
SRR27200481	4891739
SRR27200492	4559831
SRR27200479	4611174
SRR27200487	4479791
SRR27200475	4769177
SRR27200478	4746223
SRR27200482	4578843
SRR27200483	4832614
SRR27200474	4858429
SRR27200485	4803390
SRR27200484	4840160
SRR27200472	4714539
SRR27200476	4627523
SRR27200493	4891559
SRR27200486	4944988
SRR27200477	4447735
SRR27200530	4580079
SRR27200529	4791759
SRR27200526	4756917
SRR27200522	4684949
SRR27200525	4761410
SRR27200524	4703184
SRR27200531	4892377
SRR27200528	4920840
SRR27201407	5240593
SRR27201406	5925608
SRR27201409	5011808
SRR27205591	5624016
SRR27207819	5264437
SRR27207818	4914416
SRR27207816	4496008
SRR27207815	4784932
SRR27207814	4631560
SRR27207813	5004961
SRR27207812	4735432
SRR27207811	4468243
SRR27207810	4440083
SRR27207809	4601923
SRR27207817	4607837
SRR27208438	4941060
SRR27208437	5314766
SRR27208435	5552087
SRR27208741	5141473
SRR27208743	5061056
SRR27209340	5534466
SRR27209817	5543833
SRR27209822	5387814
SRR27209825	4441421
SRR27210781	5066267
SRR27209834	5462653
SRR27209823	4532964
SRR27209877	5146492
SRR27209824	4518167
SRR27209826	5515568
SRR27209875	4761937
SRR27209876	4958267
SRR27210780	4662531
SRR27210779	5508482
SRR27210973	5642481
SRR27210977	5546247
SRR27210974	4655697
SRR27210975	4541337
SRR27210976	4547596
SRR27210972	4674299
SRR27210971	4545512
SRR27210970	5407597
SRR27211027	5557617
SRR27211019	4458954
SRR27210978	4521266
SRR27211026	4548832
SRR27212565	5179337
SRR27212564	5642282
SRR27212563	5630593
SRR27212612	5448135
SRR27212613	5544671
SRR27213149	4660122
SRR27213152	5180945
SRR27213153	5492733
SRR27213150	5514797
SRR27213145	5480737
SRR27213147	5525440
SRR27213151	5248354
SRR27213155	5260493
SRR27213144	5512927
SRR27213146	5520218
SRR27213148	5471423
SRR27213154	4508960
SRR27218598	4675907
SRR27218597	4944393
SRR27218775	4933748
SRR27220705	5426165
SRR27220706	5261519
SRR27221344	5046592
SRR27220821	4907895
SRR27220822	4895356
SRR27220823	4745037
SRR27220835	4572645
SRR27220825	5593586
SRR27221343	5527117
SRR27220826	4913086
SRR27221345	4990158
SRR27221372	5284135
SRR27221352	4985448
SRR32737995	4991256
SRR27222168	5130363
SRR27223196	5568685
SRR27223198	5599432
SRR27223202	5564323
SRR27223201	5486201
SRR27223482	5224100
SRR27223481	4476181
SRR27223820	4576689
SRR27225914	5509287
SRR27227345	5277123
SRR27230290	5435080
SRR27230291	5398868
SRR27230293	5260853
SRR27230292	5575726
SRR27241186	5298331
SRR27241183	5431152
SRR27241926	5667519
SRR27241927	5055705
SRR27241917	5455219
SRR27241920	4916909
SRR27241922	5497517
SRR27241929	5655855
SRR27242050	5432571
SRR27242048	4914644
SRR27242049	5409448
SRR27242116	4681689
SRR27242626	5053733
SRR27242625	5430715
SRR27242614	4831872
SRR27242611	5264793
SRR27242622	4887610
SRR27242351	4942341
SRR27242408	5434372
SRR27242416	4895266
SRR27242394	4652003
SRR27242424	4933182
SRR27242390	4643805
SRR27242414	5203251
SRR27242419	4744650
SRR27242389	4696946
SRR27242433	4984350
SRR27242400	4890383
SRR27242426	5250403
SRR27242427	4903666
SRR27242354	4801351
SRR27242438	4804174
SRR27242436	5058127
SRR27242391	5198642
SRR27242437	4976522
SRR27242361	4698527
SRR27242407	4762138
SRR27242430	5286001
SRR27242413	4975731
SRR27242415	4992698
SRR27242353	5185154
SRR27242397	5168069
SRR27242362	5041248
SRR27242359	4788718
SRR27242435	4917495
SRR27242398	4689337
SRR27242360	4649357
SRR27242364	5104338
SRR27242406	4647888
SRR27242396	5054004
SRR27242355	4981395
SRR27242405	4772597
SRR27242423	5099019
SRR27242411	5236285
SRR27242399	5520367
SRR27242404	5152794
SRR27242428	5034133
SRR27242429	4879848
SRR27242412	4821213
SRR27242431	5247427
SRR27242421	5143940
SRR27242410	5269199
SRR27243501	5157465
SRR27243198	5086530
SRR27243696	5570530
SRR27247282	5781832
SRR27244739	5475449
SRR27243697	5301199
SRR27254970	5651909
SRR27254648	5520822
SRR27254658	5387112
SRR27254647	5467201
SRR27254650	5075594
SRR27254645	4821713
SRR27255043	4641763
SRR27254968	5434589
SRR27254642	4610636
SRR27256219	5522310
SRR27256217	5487454
SRR27255039	4496020
SRR27254991	4613160
SRR27255015	4718399
SRR27255017	4635901
SRR27254992	4553461
SRR27256291	5555399
SRR27255196	5452334
SRR27255040	5632320
SRR27256379	5666676
SRR27256385	5502966
SRR27256517	5421285
SRR27282572	5550951
SRR27282568	5031133
SRR27257223	5087396
SRR27257025	4428769
SRR27256859	5482405
SRR27265516	5479542
SRR27268746	5234789
SRR27269087	5822610
SRR27265649	5244121
SRR27266666	5454682
SRR27264327	5494210
SRR27265654	5277332
SRR27272397	5404491
SRR27270205	5249130
SRR27271382	4936766
SRR27270206	4974665
SRR27271268	5118806
SRR27270251	5242634
SRR27271263	5233688
SRR27271257	4692662
SRR27271389	4953561
SRR27272396	5251274
SRR27270256	4816370
SRR27270254	5378963
SRR27271380	4403417
SRR27275812	5330255
SRR27283855	5041961
SRR27283857	4768306
SRR27283870	5268615
SRR27283867	5337270
SRR27283862	5210828
SRR27283871	4676353
SRR27283869	5062777
SRR27283864	4723944
SRR27283859	4858612
SRR27283858	4880570
SRR27283910	4964669
SRR27286485	5461920
SRR27286593	4940552
SRR27286591	4559183
SRR27286590	4664266
SRR27286592	5528907
SRR27287922	5368801
SRR27287923	5379164
SRR27287920	4617571
SRR27287921	5704408
SRR27287958	5438442
SRR27287955	5333658
SRR27287959	5578783
SRR27287956	5552039
SRR27288033	5157046
SRR27288032	5059367
SRR27288031	5207604
SRR27288030	5142101
SRR27288050	5261043
SRR27288049	4991304
SRR27288038	5154118
SRR27288035	5058216
SRR27288034	5140172
SRR27288029	5440284
SRR27288048	5302360
SRR27288047	5374086
SRR27288046	5151238
SRR27288045	5133386
SRR27288044	5060601
SRR27288042	5077330
SRR27288039	5264670
SRR27288037	5151942
SRR27288036	5047805
SRR27288041	5023288
SRR27288258	5108537
SRR27288257	5322812
SRR27288247	5219721
SRR27288246	5435091
SRR27288245	5288895
SRR27288244	4976880
SRR27288243	5287919
SRR27288242	4592428
SRR27288241	5190726
SRR27288240	4667279
SRR27288256	4635284
SRR27288255	5230733
SRR27288254	5030120
SRR27288253	4861836
SRR27288252	5279383
SRR27288251	5199814
SRR27288248	5290984
SRR27288390	5263284
SRR27288389	4960571
SRR27288378	5063203
SRR27288385	5180008
SRR27288384	5432021
SRR27288383	5068532
SRR27288373	5000123
SRR27288372	5072460
SRR27288371	5117224
SRR27288382	5221955
SRR27288381	4760201
SRR27288380	5316357
SRR27288379	5013179
SRR27288840	5532525
SRR27288944	5500290
SRR27288943	5502105
SRR27294655	5350793
SRR27294687	5093187
SRR27294697	5493934
SRR27294671	5176707
SRR27296261	5410299
SRR27297348	5994891
SRR27297369	5501552
SRR27297447	5662740
SRR27298576	4909107
SRR27298358	4883102
SRR27298575	4937670
SRR27298362	4548516
SRR27298363	4814246
SRR27298711	4905407
SRR27298364	4903090
SRR27298755	4871596
SRR27298581	4912169
SRR27298560	4825653
SRR27298708	4504789
SRR27298582	4859237
SRR27298561	4871376
SRR27316063	5301837
SRR27316061	4978922
SRR27316060	5360814
SRR27300968	5513378
SRR27300967	5399657
SRR27300981	5555889
SRR27305614	4707947
SRR27305613	5221508
SRR27305612	4796461
SRR27305611	5045369
SRR27316077	5274649
SRR27316076	4854364
SRR27305786	4777256
SRR27305785	4620361
SRR27305777	5362151
SRR27306336	5419842
SRR27306329	5716794
SRR27307315	5295857
SRR27307314	4962628
SRR27307306	5190276
SRR27307305	4892545
SRR27307304	5175235
SRR27307303	4683183
SRR27307302	5269050
SRR27307301	5110808
SRR27307300	5182467
SRR27307299	5032128
SRR27307313	5152902
SRR27307312	5381289
SRR27307311	5263497
SRR27307310	5331735
SRR27307309	5104170
SRR27307308	5220519
SRR27307307	5235429
SRR27312787	5134179
SRR27313697	5437310
SRR27314055	5303220
SRR27314302	5249903
SRR27314306	5362222
SRR27314311	5240992
SRR27314301	5277227
SRR27314309	5312019
SRR27315279	5278670
SRR27316710	4608149
SRR27317073	4794964
SRR27316715	5010616
SRR27316711	4464818
SRR27316793	5422014
SRR27316794	4867490
SRR27316931	4953402
SRR27316937	4964138
SRR27317131	4594670
SRR27316936	5005054
SRR27317127	4858921
SRR27317078	4751891
SRR27316934	4897402
SRR27317079	4582759
SRR27317137	4931061
SRR27316941	4548937
SRR27317130	5127396
SRR27316938	5602429
SRR27317064	5377476
SRR27317129	5598819
SRR27317457	5477964
SRR27317076	4946761
SRR27317132	5015205
SRR27317612	4939267
SRR27317456	5022475
SRR27317375	5004326
SRR27317376	4800385
SRR27317378	4900983
SRR27317613	4748763
SRR27317399	5476552
SRR27317592	5505681
SRR27317611	5490917
SRR27318224	5144886
SRR27318223	5436257
SRR27318177	5437197
SRR27318096	4842818
SRR27318209	4621231
SRR27318581	5254056
SRR27318680	5252264
SRR27319052	4404261
SRR27318681	4531203
SRR27319067	5060249
SRR27319066	5239891
SRR27319065	5224952
SRR27319303	5549188
SRR27319302	5447300
SRR27325479	4964333
SRR27325527	5142876
SRR27325862	5025641
SRR27325860	5089538
SRR27325858	4850065
SRR27325855	4684591
SRR27327760	4948301
SRR27327759	4974732
SRR27326219	5063140
SRR27326218	4960137
SRR27326217	5249090
SRR27327045	5528004
SRR27326977	5399625
SRR27326976	4856303
SRR27327005	5424454
SRR27326978	4930536
SRR27327762	4778368
SRR27327761	4761025
SRR27328835	5217626
SRR27329626	5144092
SRR27329623	5190798
SRR27329625	5482302
SRR27329621	5496801
SRR27329624	4934888
SRR27329726	5365303
SRR27329729	4929983
SRR27329733	5099266
SRR27337470	5672765
SRR27337464	5447199
SRR27337469	5509111
SRR27338669	4843480
SRR27338667	4847837
SRR27338668	4818257
SRR27338670	4915670
SRR27338671	4937859
SRR27338666	5052325
SRR27338665	5021305
SRR27338672	4556560
SRR27338674	4856747
SRR27338673	5476613
SRR27345610	4941681
SRR27346175	4796516
SRR27346174	4870399
SRR27346172	5251453
SRR27346650	5090426
SRR27346649	5091062
SRR27346645	5298151
SRR27348735	5448429
SRR27348762	5491287
SRR27348712	5535926
SRR27348761	5595585
SRR27349112	5729390
SRR27349108	4633980
SRR27350240	4534471
SRR27349102	5740485
SRR27349110	5508603
SRR27349221	5285487
SRR27349104	5467096
SRR27349107	5011562
SRR27349222	4734125
SRR27349111	5546936
SRR27349219	5710793
SRR27349103	5498502
SRR27349218	5339728
SRR27351502	4799356
SRR27351648	5494838
SRR27351651	5177160
SRR27351650	5188459
SRR27351654	4911715
SRR27351830	5129564
SRR27351833	5568928
SRR27351832	5496813
SRR27351829	5601338
SRR27351862	5534802
SRR27352012	5510149
SRR27352008	5500726
SRR27352009	5600185
SRR27361464	5421240
SRR27362727	4711908
SRR27363065	5389142
SRR27363066	5386359
SRR27363067	5038512
SRR27363068	5598136
SRR27363063	5346177
SRR27363070	5640255
SRR27363064	5350438
SRR27363075	5274648
SRR27363073	5474234
SRR27364083	5380675
SRR27363944	5419866
SRR27364053	4553870
SRR27364082	4809811
SRR27364199	5269773
SRR27364185	4762503
SRR27364183	4531330
SRR27364195	5083742
SRR27364206	4745670
SRR27364204	5350743
SRR27364200	4903884
SRR27364201	4730266
SRR27364202	5246416
SRR27364203	4962990
SRR27364476	4877064
SRR27364474	5464512
SRR27364652	4743471
SRR27364653	4529250
SRR27364656	4441519
SRR27364674	4711209
SRR27364654	4488426
SRR27364661	4716413
SRR27364676	5488898
SRR27364695	5029382
SRR27364693	5429949
SRR27364690	5312364
SRR27364791	5484625
SRR27364694	4625853
SRR27364878	4912353
SRR27364873	5308820
SRR27366276	5078681
SRR27366432	5522761
SRR27366473	5460133
SRR27368087	4919520
SRR27368084	5099566
SRR27368086	5068440
SRR27368085	5057850
SRR27368089	5250043
SRR27368088	5167291
SRR27368112	5196915
SRR27368399	5341691
SRR27368400	5449284
SRR27368398	5490047
SRR27368397	4607647
SRR27372517	5938168
SRR27372518	5462744
SRR27372617	4994972
SRR27373753	5145279
SRR27374660	4760781
SRR27374659	5385941
SRR27374657	5039892
SRR27375607	4855256
SRR27376305	5292517
SRR27376304	5196537
SRR27376309	5146860
SRR27376308	5640584
SRR27376307	5689618
SRR27376577	4895224
SRR27421589	5152512
SRR27421570	5111778
SRR27421481	5100517
SRR27421607	5115323
SRR27421397	5074790
SRR27421461	5075163
SRR27421460	5074471
SRR27421458	5074112
SRR27421590	5074148
SRR27421441	4927860
SRR27421431	5206169
SRR27421629	5098716
SRR27421416	5112784
SRR27379597	5432109
SRR27381908	4733192
SRR27381907	5019036
SRR27384711	5447006
SRR27397894	5407945
SRR27397895	4907932
SRR27397897	5024779
SRR27397899	5069422
SRR27397937	5416742
SRR27397938	5244435
SRR27397939	4985081
SRR27397903	5417251
SRR27397934	5215412
SRR27397941	5123566
SRR27398645	5495056
SRR27398644	5005354
SRR27398653	5393014
SRR27398658	4634325
SRR27398659	4548781
SRR27398740	5581495
SRR27398760	5489533
SRR27398984	5516682
SRR27399207	4719024
SRR27399211	4673959
SRR27399212	4580073
SRR27399220	4641508
SRR27399218	5546888
SRR27399219	4865860
SRR27399221	4607542
SRR27399459	5402471
SRR27399458	4966778
SRR27399460	4994278
SRR27399462	5206472
SRR27399450	4828711
SRR27399461	5355865
SRR27399451	5365430
SRR27399463	4919008
SRR27399495	5039593
SRR27399496	5060618
SRR27399505	5258502
SRR27399503	5676642
SRR27399504	4965826
SRR27399726	5493807
SRR27399727	4988663
SRR27399736	5157584
SRR27399740	5168781
SRR27407657	5422801
SRR27408007	5527545
SRR27408067	5484942
SRR27408135	4717647
SRR27408158	4571231
SRR27408796	5111910
SRR27408794	4875391
SRR27408790	4938838
SRR27408815	5047392
SRR27408814	5090120
SRR27408813	4965952
SRR27408812	4712311
SRR27408810	4945654
SRR27408809	5252520
SRR27408806	5326000
SRR27408805	4942604
SRR27408804	5057764
SRR27408803	5131285
SRR27408802	5242183
SRR27408801	4806379
SRR27408800	5234504
SRR27408799	5016660
SRR27408798	4997372
SRR27408797	5275464
SRR32418375	4854789
SRR27408348	5492583
SRR27408347	5445756
SRR27408346	5381263
SRR27408774	5606831
SRR27408775	5434293
SRR27408779	5565392
SRR27408777	5524315
SRR27408773	5548104
SRR27408782	5900742
SRR27408785	5569555
SRR27408781	5498433
SRR27410138	4604317
SRR27409173	5038863
SRR27411036	5270315
SRR27411035	5328529
SRR27411031	5189113
SRR27411028	5049903
SRR27411024	4856796
SRR27411012	5531503
SRR27411005	5034903
SRR27410999	5209000
SRR27410997	5009634
SRR27410995	5048728
SRR27410994	5166329
SRR27410988	5232473
SRR27410987	5408911
SRR27420410	4793193
SRR27420408	5095393
SRR27421688	5545702
SRR27421687	5265426
SRR27429768	5330359
SRR27429770	5611317
SRR27437185	5526480
SRR27437267	5501144
SRR27437306	5427652
SRR27437266	5454675
SRR27437425	4979722
SRR27437423	5075893
SRR27437422	5334621
SRR27437429	5195972
SRR27437679	5383923
SRR27437682	4607303
SRR27437680	4548342
SRR27437684	5681494
SRR27437766	4804273
SRR27437786	5058026
SRR27437787	4959009
SRR27437791	5650159
SRR27438021	4809667
SRR27438020	4839020
SRR27438019	4702950
SRR27438018	4737366
SRR27439091	5368519
SRR27502767	5270933
SRR27502766	5266561
SRR27455371	5418345
SRR27456253	5167701
SRR27456249	4976427
SRR27456562	5420663
SRR27456560	5445085
SRR27456558	5357619
SRR27456565	5641360
SRR27456896	5449999
SRR27456888	5253486
SRR27457233	4583016
SRR27457242	5073981
SRR27457237	4877830
SRR27457238	4523736
SRR27457239	4560631
SRR27457231	4566707
SRR27457235	5421352
SRR27457251	4860455
SRR27457248	4848114
SRR27457246	4822673
SRR27457247	4789630
SRR27457250	4855539
SRR27457249	4870802
SRR27457911	5402334
SRR27458476	5046721
SRR27457940	5584119
SRR27457933	5179301
SRR27458594	5409401
SRR27458591	5326964
SRR27460305	5511909
SRR27460081	5417129
SRR27459352	5233536
SRR27459351	4839671
